transaction_id,customer_id,product_id,transaction_date,product_name,category,quantity,unit_price,total_amount,cost_price,profit,customer_segment,acquisition_channel,region,age_group,payment_method,sales_rep,registration_date,month_year,quarter,day_of_week,customer_lifetime_days
8247,2271,38,2/14/23,Succulent Plant,Electronics,1,3.3,3.3,2.83,0.47,Budget Conscious,Direct,North,36-45,Cash,Emma Brown,10/21/23,2023-02,2023Q1,Tuesday,-249
7327,1219,46,2/14/23,Non-stick Pan,Clothing,3,9.52,28.56,6.18,10.02,Occasional,Search Engine,North,26-35,Debit Card,Bob Smith,4/11/23,2023-02,2023Q1,Tuesday,-56
11988,1554,4,2/14/23,Coffee Maker,Beauty,2,67.64,135.28,57.75,19.78,Premium,Social Media,Central,36-45,Cash,Emma Brown,12/4/23,2023-02,2023Q1,Tuesday,-293
3150,803,43,2/14/23,Weighted Blanket,Sports,3,16.72,50.16,10.48,18.72,Frequent,Email,West,26-35,Credit Card,Alice Johnson,6/12/23,2023-02,2023Q1,Tuesday,-118
10179,452,35,2/14/23,Recipe Book,Home & Garden,2,32.61,65.22,19.39,26.44,Frequent,Direct,South,56+,Cash,,11/9/23,2023-02,2023Q1,Tuesday,-268
10182,1533,23,2/14/23,Throw Pillow,Books,1,19.03,19.03,17.25,1.78,Occasional,Search Engine,South,26-35,Debit Card,Carol Davis,11/24/23,2023-02,2023Q1,Tuesday,-283
4567,1122,42,2/14/23,Car Organizer,Beauty,1,20.52,20.52,17.63,2.89,Occasional,Direct,East,56+,Cash,Bob Smith,12/22/23,2023-02,2023Q1,Tuesday,-311
6601,2361,35,2/14/23,Recipe Book,Home & Garden,2,38.73,77.46,19.39,38.68,Premium,Direct,West,18-25,Credit Card,Bob Smith,2/19/23,2023-02,2023Q1,Tuesday,-5
12419,2172,37,2/14/23,Gaming Keyboard,Automotive,3,21.12,63.36,14.33,20.37,Frequent,Search Engine,Central,56+,Credit Card,Emma Brown,12/5/23,2023-02,2023Q1,Tuesday,-294
4647,1039,31,2/14/23,Wireless Earbuds,Sports,2,11.54,23.08,8.44,6.2,Frequent,Referral,South,18-25,Cash,Bob Smith,12/14/23,2023-02,2023Q1,Tuesday,-303
8610,1145,45,2/14/23,Protein Bar,Home & Garden,3,6.3,18.9,3.66,7.92,Frequent,Email,South,36-45,Credit Card,Carol Davis,11/3/23,2023-02,2023Q1,Tuesday,-262
7839,674,43,2/14/23,Weighted Blanket,Sports,2,18.11,36.22,10.48,15.26,Occasional,Search Engine,East,26-35,Cash,Alice Johnson,12/22/23,2023-02,2023Q1,Tuesday,-311
3428,1441,1,2/14/23,Wireless Headphones,Beauty,2,28.33,56.66,16.14,24.38,Occasional,Referral,West,46-55,PayPal,Alice Johnson,12/12/23,2023-02,2023Q1,Tuesday,-301
6494,1720,20,2/14/23,Resistance Bands,Clothing,3,6.37,19.11,3.95,7.26,Occasional,Search Engine,East,46-55,Debit Card,Carol Davis,12/23/23,2023-02,2023Q1,Tuesday,-312
3399,918,40,2/14/23,Dumbbells,Automotive,2,17.07,34.14,13.64,6.86,Budget Conscious,Search Engine,South,18-25,Credit Card,Carol Davis,3/4/23,2023-02,2023Q1,Tuesday,-18
6197,1053,46,2/14/23,Non-stick Pan,Clothing,2,11.91,23.82,6.18,11.46,Premium,Search Engine,South,36-45,PayPal,Carol Davis,8/10/23,2023-02,2023Q1,Tuesday,-177
11675,2128,20,2/14/23,Resistance Bands,Clothing,-1,4.52,-4.52,3.95,-0.57,Budget Conscious,Search Engine,East,18-25,Cash,Alice Johnson,7/12/23,2023-02,2023Q1,Tuesday,-148
12321,44,35,2/14/23,Recipe Book,Home & Garden,1,33.41,33.41,19.39,14.02,Frequent,Search Engine,North,56+,Debit Card,Emma Brown,4/4/23,2023-02,2023Q1,Tuesday,-49
3193,1110,20,2/14/23,Resistance Bands,Clothing,3,4.54,13.62,3.95,1.77,Budget Conscious,Referral,South,46-55,PayPal,Emma Brown,11/14/23,2023-02,2023Q1,Tuesday,-273
3933,2169,21,2/14/23,Essential Oils,Clothing,1,47.05,47.05,49.04,-1.99,Budget Conscious,Search Engine,South,18-25,Cash,Bob Smith,9/1/23,2023-02,2023Q1,Tuesday,-199
8106,1534,10,2/14/23,Water Bottle,Electronics,2,25.79,51.58,23.43,4.72,Frequent,Referral,East,56+,Cash,Bob Smith,6/5/23,2023-02,2023Q1,Tuesday,-111
10701,2201,46,2/14/23,Non-stick Pan,Clothing,1,9.69,9.69,6.18,3.51,Occasional,Social Media,East,46-55,Debit Card,,3/15/23,2023-02,2023Q1,Tuesday,-29
3032,336,1,2/14/23,Wireless Headphones,Beauty,1,26.68,26.68,16.14,10.54,Occasional,Social Media,South,56+,Cash,Carol Davis,1/19/23,2023-02,2023Q1,Tuesday,26
10704,2399,46,2/14/23,Non-stick Pan,Clothing,3,7.97,23.91,6.18,5.37,Budget Conscious,Referral,East,56+,Cash,Alice Johnson,9/21/23,2023-02,2023Q1,Tuesday,-219
3996,625,43,2/14/23,Weighted Blanket,Sports,1,14.29,14.29,10.48,3.81,Budget Conscious,Email,North,26-35,PayPal,Bob Smith,6/17/23,2023-02,2023Q1,Tuesday,-123
10489,939,10,2/14/23,Water Bottle,Electronics,2,24.05,48.1,23.43,1.24,Budget Conscious,Search Engine,South,26-35,Credit Card,Carol Davis,8/24/23,2023-02,2023Q1,Tuesday,-191
6105,735,27,2/14/23,Hiking Boots,Beauty,1,7.88,7.88,6.14,1.74,Frequent,Search Engine,Central,26-35,PayPal,Carol Davis,3/18/23,2023-02,2023Q1,Tuesday,-32
2992,1684,3,2/14/23,Laptop Stand,Electronics,4,33.77,135.08,17.4,65.48,Occasional,Search Engine,Central,36-45,Debit Card,David Wilson,2/12/23,2023-02,2023Q1,Tuesday,2
3858,665,6,2/14/23,Yoga Mat,Clothing,1,15.18,15.18,9.35,5.83,Frequent,Social Media,Central,36-45,Debit Card,,3/7/23,2023-02,2023Q1,Tuesday,-21
10790,561,22,2/14/23,Car Phone Mount,Books,5,14.65,73.25,12.11,12.7,Budget Conscious,Social Media,Central,26-35,Debit Card,David Wilson,1/19/23,2023-02,2023Q1,Tuesday,26
8612,1860,6,2/14/23,Yoga Mat,Clothing,3,11.44,34.32,9.35,6.27,Budget Conscious,Search Engine,West,46-55,Cash,Alice Johnson,6/18/23,2023-02,2023Q1,Tuesday,-124
12058,1168,29,2/14/23,Tool Kit,Beauty,3,12.26,36.78,9.58,8.04,Premium,Search Engine,South,46-55,PayPal,Carol Davis,11/1/23,2023-02,2023Q1,Tuesday,-260
7779,1044,17,2/14/23,Gaming Mouse,Electronics,8,8.85,70.8,5.45,27.2,Frequent,Email,North,26-35,Credit Card,Carol Davis,10/14/23,2023-02,2023Q1,Tuesday,-242
4158,1679,3,2/14/23,Laptop Stand,Electronics,2,34.21,68.42,17.4,33.62,Premium,Direct,Central,56+,Cash,Bob Smith,12/10/23,2023-02,2023Q1,Tuesday,-299
1458,174,37,2/14/23,Gaming Keyboard,Automotive,7,18.17,127.19,14.33,26.88,Budget Conscious,Direct,South,56+,Credit Card,Emma Brown,11/19/23,2023-02,2023Q1,Tuesday,-278
13903,1122,6,2/14/23,Yoga Mat,Clothing,1,16.07,16.07,9.35,6.72,Occasional,Direct,East,56+,Cash,Bob Smith,12/22/23,2023-02,2023Q1,Tuesday,-311
571,1201,10,2/14/23,Water Bottle,Electronics,2,28.73,57.46,23.43,10.6,Frequent,Direct,North,26-35,Debit Card,,6/8/23,2023-02,2023Q1,Tuesday,-114
1510,1236,19,2/14/23,Kitchen Scale,Electronics,1,9.89,9.89,5.85,4.04,Premium,Search Engine,East,26-35,Debit Card,Alice Johnson,6/21/23,2023-02,2023Q1,Tuesday,-127
14781,162,26,2/14/23,Cookware Set,Clothing,7,20.41,142.87,16.46,27.65,Frequent,Direct,North,56+,PayPal,Emma Brown,7/18/23,2023-02,2023Q1,Tuesday,-154
976,1683,4,2/14/23,Coffee Maker,Beauty,3,59.85,179.55,57.75,6.3,Frequent,Referral,West,18-25,Credit Card,Carol Davis,2/4/23,2023-02,2023Q1,Tuesday,10
958,2178,34,2/14/23,Bike Helmet,Books,2,8.72,17.44,4.55,8.34,Premium,Referral,Central,46-55,Cash,,11/21/23,2023-02,2023Q1,Tuesday,-280
13820,1628,17,2/14/23,Gaming Mouse,Electronics,-6,6.13,-36.78,5.45,-4.08,Budget Conscious,Search Engine,East,26-35,PayPal,Alice Johnson,12/24/23,2023-02,2023Q1,Tuesday,-313
13839,629,36,2/14/23,Face Mask Set,Automotive,-1,5.32,-5.32,5.46,0.14,Budget Conscious,Search Engine,East,26-35,Cash,David Wilson,7/4/23,2023-02,2023Q1,Tuesday,-140
14364,2458,41,2/14/23,Aromatherapy Diffuser,Clothing,3,35.98,107.94,23.17,38.43,Occasional,Referral,East,46-55,Cash,Alice Johnson,3/6/23,2023-02,2023Q1,Tuesday,-20
14443,812,37,2/14/23,Gaming Keyboard,Automotive,2,20.09,40.18,14.33,11.52,Frequent,Search Engine,West,18-25,Cash,Bob Smith,3/15/23,2023-02,2023Q1,Tuesday,-29
756,1652,15,2/14/23,Notebook Set,Books,2,4.72,9.44,4.07,1.3,Occasional,Referral,South,46-55,Debit Card,Carol Davis,6/16/23,2023-02,2023Q1,Tuesday,-122
13427,2396,25,2/14/23,Protein Powder,Books,2,11.69,23.38,6.92,9.54,Frequent,Search Engine,East,36-45,PayPal,Bob Smith,4/2/23,2023-02,2023Q1,Tuesday,-47
611,2321,22,2/14/23,Car Phone Mount,Books,1,17.24,17.24,12.11,5.13,Premium,Referral,East,46-55,Cash,Alice Johnson,10/21/23,2023-02,2023Q1,Tuesday,-249
1500,621,50,2/14/23,Floor Cushion,Electronics,7,5.18,36.26,3.96,8.54,Premium,Email,Central,36-45,Debit Card,David Wilson,7/13/23,2023-02,2023Q1,Tuesday,-149
2243,961,13,2/14/23,Fitness Tracker,Books,-2,25.42,-50.84,15.11,-20.62,Premium,Direct,Central,18-25,PayPal,Bob Smith,11/29/23,2023-02,2023Q1,Tuesday,-288
12700,170,7,2/14/23,Bluetooth Speaker,Clothing,3,61.59,184.77,34.86,80.19,Frequent,Social Media,East,56+,Debit Card,Emma Brown,7/8/23,2023-02,2023Q1,Tuesday,-144
1195,347,43,2/14/23,Weighted Blanket,Sports,3,15.6,46.8,10.48,15.36,Occasional,Social Media,West,26-35,Debit Card,Bob Smith,2/1/23,2023-02,2023Q1,Tuesday,13
14690,397,20,2/14/23,Resistance Bands,Clothing,1,6.43,6.43,3.95,2.48,Premium,Social Media,South,18-25,Debit Card,Alice Johnson,2/14/23,2023-02,2023Q1,Tuesday,0
12842,796,40,2/14/23,Dumbbells,Automotive,1,23.24,23.24,13.64,9.6,Frequent,Search Engine,West,46-55,Cash,David Wilson,1/12/23,2023-02,2023Q1,Tuesday,33
14206,778,38,2/14/23,Succulent Plant,Electronics,3,3.55,10.65,2.83,2.16,Frequent,Search Engine,East,18-25,Credit Card,Alice Johnson,12/4/23,2023-02,2023Q1,Tuesday,-293
13269,889,35,2/14/23,Recipe Book,Home & Garden,6,33.26,199.56,19.39,83.22,Budget Conscious,Search Engine,Central,26-35,Debit Card,Bob Smith,1/1/23,2023-02,2023Q1,Tuesday,44
2468,986,35,2/14/23,Recipe Book,Home & Garden,3,32.63,97.89,19.39,39.72,Budget Conscious,Direct,North,26-35,Cash,Bob Smith,5/24/23,2023-02,2023Q1,Tuesday,-99
2990,2208,39,2/15/23,Blender,Automotive,2,6.77,13.54,5.7,2.14,Frequent,Direct,West,18-25,Debit Card,Bob Smith,2/14/23,2023-02,2023Q1,Wednesday,1
6772,904,48,2/15/23,Sketch Pad,Automotive,3,43.92,131.76,36.72,21.6,Premium,Email,East,46-55,Cash,Bob Smith,11/20/23,2023-02,2023Q1,Wednesday,-278
13529,2069,4,2/15/23,Coffee Maker,Beauty,1,58.46,58.46,57.75,0.71,Budget Conscious,Email,West,18-25,Cash,Emma Brown,8/2/23,2023-02,2023Q1,Wednesday,-168
14277,1827,28,2/15/23,Art Supplies,Beauty,2,21.63,43.26,18.83,5.6,Budget Conscious,Email,South,46-55,Cash,Carol Davis,8/18/23,2023-02,2023Q1,Wednesday,-184
4981,891,12,2/15/23,Sunglasses,Beauty,1,12.69,12.69,7.14,5.55,Frequent,Social Media,East,56+,Debit Card,Bob Smith,11/14/23,2023-02,2023Q1,Wednesday,-272
2883,1659,31,2/15/23,Wireless Earbuds,Sports,3,12.66,37.98,8.44,12.66,Premium,Search Engine,South,26-35,Credit Card,Alice Johnson,1/23/23,2023-02,2023Q1,Wednesday,23
7542,2010,15,2/15/23,Notebook Set,Books,1,5.09,5.09,4.07,1.02,Premium,Direct,North,18-25,Credit Card,Emma Brown,1/15/23,2023-02,2023Q1,Wednesday,31
2128,1580,15,2/15/23,Notebook Set,Books,2,4.58,9.16,4.07,1.02,Occasional,Search Engine,South,26-35,Credit Card,Bob Smith,12/7/23,2023-02,2023Q1,Wednesday,-295
14660,986,36,2/15/23,Face Mask Set,Automotive,1,6.55,6.55,5.46,1.09,Budget Conscious,Direct,North,26-35,Debit Card,Carol Davis,5/24/23,2023-02,2023Q1,Wednesday,-98
2304,204,47,2/15/23,Trail Running Shoes,Clothing,2,10.64,21.28,11.52,-1.76,Budget Conscious,Search Engine,South,26-35,PayPal,Carol Davis,9/25/23,2023-02,2023Q1,Wednesday,-222
14392,1831,33,2/15/23,Air Purifier,Sports,3,19.2,57.6,9.89,27.93,Frequent,Direct,East,46-55,Cash,Alice Johnson,4/30/23,2023-02,2023Q1,Wednesday,-74
6928,2338,33,2/15/23,Air Purifier,Sports,1,20.03,20.03,9.89,10.14,Premium,Referral,Central,36-45,PayPal,Bob Smith,7/20/23,2023-02,2023Q1,Wednesday,-155
9027,1364,39,2/15/23,Blender,Automotive,1,6.74,6.74,5.7,1.04,Premium,Social Media,South,46-55,Cash,Carol Davis,9/27/23,2023-02,2023Q1,Wednesday,-224
4747,2440,46,2/15/23,Non-stick Pan,Clothing,3,11,33,6.18,14.46,Occasional,Referral,South,36-45,PayPal,Emma Brown,4/26/23,2023-02,2023Q1,Wednesday,-70
1573,625,8,2/15/23,Phone Case,Clothing,2,29.07,58.14,29.22,-0.3,Budget Conscious,Email,North,26-35,Cash,Carol Davis,6/17/23,2023-02,2023Q1,Wednesday,-122
3144,472,33,2/15/23,Air Purifier,Sports,2,16.98,33.96,9.89,14.18,Budget Conscious,Direct,West,56+,PayPal,Alice Johnson,7/6/23,2023-02,2023Q1,Wednesday,-141
9456,2237,1,2/15/23,Wireless Headphones,Beauty,3,28.43,85.29,16.14,36.87,Occasional,Email,West,36-45,Debit Card,Alice Johnson,12/10/23,2023-02,2023Q1,Wednesday,-298
9466,1669,46,2/15/23,Non-stick Pan,Clothing,3,8.62,25.86,6.18,7.32,Budget Conscious,Direct,East,46-55,PayPal,David Wilson,7/24/23,2023-02,2023Q1,Wednesday,-159
6887,1759,50,2/15/23,Floor Cushion,Electronics,2,4.01,8.02,3.96,0.1,Budget Conscious,Referral,South,46-55,Debit Card,Emma Brown,9/20/23,2023-02,2023Q1,Wednesday,-217
1468,2436,27,2/15/23,Hiking Boots,Beauty,3,6.23,18.69,6.14,0.27,Budget Conscious,Direct,West,18-25,Credit Card,Carol Davis,9/8/23,2023-02,2023Q1,Wednesday,-205
14035,2390,40,2/15/23,Dumbbells,Automotive,1,23.23,23.23,13.64,9.59,Premium,Email,Central,56+,Cash,Emma Brown,12/14/23,2023-02,2023Q1,Wednesday,-302
8976,540,2,2/15/23,Smart Watch,Electronics,3,17.28,51.84,14.07,9.63,Occasional,Email,South,36-45,Cash,Alice Johnson,5/24/23,2023-02,2023Q1,Wednesday,-98
2383,573,14,2/15/23,Portable Charger,Electronics,3,4.01,12.03,2.31,5.1,Occasional,Direct,North,46-55,PayPal,David Wilson,6/9/23,2023-02,2023Q1,Wednesday,-114
4058,1876,38,2/15/23,Succulent Plant,Electronics,1,3.24,3.24,2.83,0.41,Budget Conscious,Referral,East,56+,Cash,,10/4/23,2023-02,2023Q1,Wednesday,-231
11092,841,31,2/15/23,Wireless Earbuds,Sports,1,13.06,13.06,8.44,4.62,Premium,Direct,North,26-35,Credit Card,Bob Smith,11/2/23,2023-02,2023Q1,Wednesday,-260
7059,1265,5,2/15/23,Running Shoes,Home & Garden,2,16.74,33.48,12.85,7.78,Occasional,Search Engine,Central,18-25,Cash,Alice Johnson,2/7/23,2023-02,2023Q1,Wednesday,8
8469,163,23,2/15/23,Throw Pillow,Books,2,19.77,39.54,17.25,5.04,Premium,Direct,North,18-25,Cash,Emma Brown,9/1/23,2023-02,2023Q1,Wednesday,-198
6734,2460,34,2/15/23,Bike Helmet,Books,2,8.45,16.9,4.55,7.8,Frequent,Social Media,Central,18-25,Cash,Carol Davis,6/16/23,2023-02,2023Q1,Wednesday,-121
4348,654,8,2/15/23,Phone Case,Clothing,2,28.3,56.6,29.22,-1.84,Budget Conscious,Referral,East,26-35,Credit Card,David Wilson,10/27/23,2023-02,2023Q1,Wednesday,-254
9743,1769,10,2/15/23,Water Bottle,Electronics,3,26.11,78.33,23.43,8.04,Frequent,Search Engine,Central,18-25,PayPal,Alice Johnson,7/22/23,2023-02,2023Q1,Wednesday,-157
7897,1594,2,2/15/23,Smart Watch,Electronics,1,15.8,15.8,14.07,1.73,Occasional,Email,North,46-55,Debit Card,Alice Johnson,3/15/23,2023-02,2023Q1,Wednesday,-28
3467,1420,20,2/15/23,Resistance Bands,Clothing,3,6.01,18.03,3.95,6.18,Frequent,Social Media,North,36-45,PayPal,David Wilson,11/27/23,2023-02,2023Q1,Wednesday,-285
5352,649,37,2/15/23,Gaming Keyboard,Automotive,1,21.71,21.71,14.33,7.38,Occasional,Referral,North,36-45,Cash,Carol Davis,10/29/23,2023-02,2023Q1,Wednesday,-256
2573,483,40,2/15/23,Dumbbells,Automotive,2,23.33,46.66,13.64,19.38,Occasional,Social Media,West,46-55,Debit Card,Carol Davis,5/27/23,2023-02,2023Q1,Wednesday,-101
5899,953,9,2/15/23,Desk Lamp,Beauty,3,13.94,41.82,10.31,10.89,Frequent,Referral,West,56+,Debit Card,Bob Smith,7/31/23,2023-02,2023Q1,Wednesday,-166
6493,374,5,2/15/23,Running Shoes,Home & Garden,1,14.81,14.81,12.85,1.96,Occasional,Referral,West,46-55,Cash,Carol Davis,4/29/23,2023-02,2023Q1,Wednesday,-73
9780,1766,1,2/15/23,Wireless Headphones,Beauty,1,22.94,22.94,16.14,6.8,Budget Conscious,Search Engine,Central,26-35,Credit Card,Carol Davis,11/16/23,2023-02,2023Q1,Wednesday,-274
8628,2001,8,2/15/23,Phone Case,Clothing,2,36.22,72.44,29.22,14,Premium,Search Engine,North,36-45,Debit Card,David Wilson,8/6/23,2023-02,2023Q1,Wednesday,-172
7097,672,21,2/15/23,Essential Oils,Clothing,1,62.49,62.49,49.04,13.45,Premium,Social Media,West,18-25,Debit Card,Bob Smith,9/28/23,2023-02,2023Q1,Wednesday,-225
662,394,39,2/15/23,Blender,Automotive,1,5.66,5.66,5.7,-0.04,Budget Conscious,Direct,West,36-45,Cash,David Wilson,4/17/23,2023-02,2023Q1,Wednesday,-61
12828,548,14,2/15/23,Portable Charger,Electronics,3,4.37,13.11,2.31,6.18,Frequent,Referral,West,46-55,Cash,Alice Johnson,4/16/23,2023-02,2023Q1,Wednesday,-60
5279,1968,36,2/15/23,Face Mask Set,Automotive,1,6.55,6.55,5.46,1.09,Frequent,Referral,North,46-55,PayPal,David Wilson,9/14/23,2023-02,2023Q1,Wednesday,-211
307,1450,26,2/15/23,Cookware Set,Clothing,2,15.72,31.44,16.46,-1.48,Budget Conscious,Search Engine,West,56+,PayPal,Emma Brown,3/12/23,2023-02,2023Q1,Wednesday,-25
9963,1264,30,2/15/23,Meditation Cushion,Books,1,13.22,13.22,10.65,2.57,Budget Conscious,Direct,South,46-55,PayPal,David Wilson,1/6/23,2023-02,2023Q1,Wednesday,40
14196,1875,3,2/15/23,Laptop Stand,Electronics,1,29.13,29.13,17.4,11.73,Frequent,Direct,South,36-45,PayPal,Carol Davis,4/16/23,2023-02,2023Q1,Wednesday,-60
11751,812,13,2/15/23,Fitness Tracker,Books,2,22.44,44.88,15.11,14.66,Frequent,Search Engine,West,18-25,Debit Card,Emma Brown,3/15/23,2023-02,2023Q1,Wednesday,-28
370,2305,4,2/15/23,Coffee Maker,Beauty,3,58.95,176.85,57.75,3.6,Frequent,Search Engine,South,56+,Debit Card,Alice Johnson,8/22/23,2023-02,2023Q1,Wednesday,-188
11025,1706,37,2/15/23,Gaming Keyboard,Automotive,2,24.05,48.1,14.33,19.44,Frequent,Direct,West,26-35,Credit Card,David Wilson,1/6/23,2023-02,2023Q1,Wednesday,40
7292,12,5,2/15/23,Running Shoes,Home & Garden,2,15.93,31.86,12.85,6.16,Occasional,Search Engine,West,36-45,Cash,Carol Davis,9/29/23,2023-02,2023Q1,Wednesday,-226
11452,343,6,2/15/23,Yoga Mat,Clothing,2,13.51,27.02,9.35,8.32,Budget Conscious,Referral,Central,26-35,Cash,Carol Davis,12/14/23,2023-02,2023Q1,Wednesday,-302
5399,989,2,2/15/23,Smart Watch,Electronics,2,19.04,38.08,14.07,9.94,Premium,Email,Central,46-55,Debit Card,Emma Brown,7/3/23,2023-02,2023Q1,Wednesday,-138
2540,531,49,2/15/23,Screwdriver Set,Home & Garden,3,26.08,78.24,19.05,21.09,Occasional,Social Media,East,56+,Debit Card,Bob Smith,8/3/23,2023-02,2023Q1,Wednesday,-169
2527,916,3,2/15/23,Laptop Stand,Electronics,2,28.13,56.26,17.4,21.46,Budget Conscious,Social Media,South,36-45,Cash,David Wilson,7/22/23,2023-02,2023Q1,Wednesday,-157
979,126,5,2/15/23,Running Shoes,Home & Garden,2,17.6,35.2,12.85,9.5,Premium,Direct,West,36-45,PayPal,Emma Brown,2/6/23,2023-02,2023Q1,Wednesday,9
989,1453,28,2/15/23,Art Supplies,Beauty,7,25.3,177.1,18.83,45.29,Occasional,Social Media,East,56+,Debit Card,David Wilson,1/5/23,2023-02,2023Q1,Wednesday,41
8354,86,40,2/15/23,Dumbbells,Automotive,2,22.24,44.48,13.64,17.2,Premium,Email,South,36-45,Debit Card,Bob Smith,12/13/23,2023-02,2023Q1,Wednesday,-301
1484,912,47,2/15/23,Trail Running Shoes,Clothing,2,14.09,28.18,11.52,5.14,Premium,Social Media,North,46-55,Cash,David Wilson,10/16/23,2023-02,2023Q1,Wednesday,-243
6067,281,13,2/16/23,Fitness Tracker,Books,1,24.86,24.86,15.11,9.75,Occasional,Referral,South,46-55,Credit Card,Emma Brown,2/14/23,2023-02,2023Q1,Thursday,2
648,532,48,2/16/23,Sketch Pad,Automotive,1,39.89,39.89,36.72,3.17,Frequent,Email,West,18-25,PayPal,David Wilson,7/25/23,2023-02,2023Q1,Thursday,-159
14554,1854,8,2/16/23,Phone Case,Clothing,3,31.49,94.47,29.22,6.81,Frequent,Email,Central,26-35,Cash,Emma Brown,4/15/23,2023-02,2023Q1,Thursday,-58
11720,682,36,2/16/23,Face Mask Set,Automotive,3,6.15,18.45,5.46,2.07,Budget Conscious,Referral,West,56+,PayPal,Alice Johnson,3/2/23,2023-02,2023Q1,Thursday,-14
11742,2379,32,2/16/23,Standing Desk,Clothing,3,79.43,238.29,57.04,67.17,Frequent,Social Media,West,56+,Credit Card,Emma Brown,4/22/23,2023-02,2023Q1,Thursday,-65
6236,724,14,2/16/23,Portable Charger,Electronics,2,4.26,8.52,2.31,3.9,Occasional,Social Media,East,36-45,Credit Card,Alice Johnson,7/13/23,2023-02,2023Q1,Thursday,-147
9130,1930,39,2/16/23,Blender,Automotive,1,6.09,6.09,5.7,0.39,Budget Conscious,Email,North,26-35,Debit Card,Bob Smith,3/27/23,2023-02,2023Q1,Thursday,-39
13783,161,35,2/16/23,Recipe Book,Home & Garden,1,36.85,36.85,19.39,17.46,Premium,Email,Central,26-35,PayPal,Emma Brown,8/17/23,2023-02,2023Q1,Thursday,-182
2179,2269,13,2/16/23,Fitness Tracker,Books,2,18.36,36.72,15.11,6.5,Budget Conscious,Email,North,18-25,Credit Card,Carol Davis,4/7/23,2023-02,2023Q1,Thursday,-50
3085,687,14,2/16/23,Portable Charger,Electronics,1,4.09,4.09,2.31,1.78,Frequent,Email,East,36-45,Cash,David Wilson,7/9/23,2023-02,2023Q1,Thursday,-143
7429,892,48,2/16/23,Sketch Pad,Automotive,2,33.49,66.98,36.72,-6.46,Budget Conscious,Referral,West,56+,PayPal,,5/29/23,2023-02,2023Q1,Thursday,-102
2769,1136,22,2/16/23,Car Phone Mount,Books,3,16.43,49.29,12.11,12.96,Premium,Social Media,West,18-25,Debit Card,Bob Smith,10/14/23,2023-02,2023Q1,Thursday,-240
8010,288,28,2/16/23,Art Supplies,Beauty,1,25.06,25.06,18.83,6.23,Frequent,Search Engine,Central,36-45,PayPal,Alice Johnson,12/23/23,2023-02,2023Q1,Thursday,-310
12801,2155,31,2/16/23,Wireless Earbuds,Sports,1,11.32,11.32,8.44,2.88,Frequent,Email,Central,36-45,Credit Card,Emma Brown,7/25/23,2023-02,2023Q1,Thursday,-159
3386,2304,6,2/16/23,Yoga Mat,Clothing,3,16.33,48.99,9.35,20.94,Premium,Referral,South,36-45,Cash,Carol Davis,12/15/23,2023-02,2023Q1,Thursday,-302
1384,1688,28,2/16/23,Art Supplies,Beauty,2,22.91,45.82,18.83,8.16,Occasional,Email,North,36-45,Cash,Emma Brown,1/1/24,2023-02,2023Q1,Thursday,-319
7950,771,4,2/16/23,Coffee Maker,Beauty,2,63.65,127.3,57.75,11.8,Occasional,Direct,South,36-45,Debit Card,Bob Smith,10/19/23,2023-02,2023Q1,Thursday,-245
246,1453,24,2/16/23,LED Strip Lights,Electronics,1,5.8,5.8,4.25,1.55,Occasional,Social Media,East,56+,PayPal,Bob Smith,1/5/23,2023-02,2023Q1,Thursday,42
5800,1528,15,2/16/23,Notebook Set,Books,3,4.59,13.77,4.07,1.56,Occasional,Direct,South,46-55,PayPal,Alice Johnson,9/1/23,2023-02,2023Q1,Thursday,-197
3585,15,36,2/16/23,Face Mask Set,Automotive,-6,5.92,-35.52,5.46,-2.76,Budget Conscious,Social Media,South,36-45,Debit Card,Bob Smith,5/14/23,2023-02,2023Q1,Thursday,-87
7736,465,6,2/16/23,Yoga Mat,Clothing,2,15.12,30.24,9.35,11.54,Frequent,Direct,South,26-35,Debit Card,Carol Davis,12/29/23,2023-02,2023Q1,Thursday,-316
7734,2185,6,2/16/23,Yoga Mat,Clothing,2,15.62,31.24,9.35,12.54,Occasional,Social Media,Central,18-25,Debit Card,Carol Davis,11/7/23,2023-02,2023Q1,Thursday,-264
2526,1362,42,2/16/23,Car Organizer,Beauty,1,16.35,16.35,17.63,-1.28,Budget Conscious,Referral,East,56+,Credit Card,Carol Davis,12/31/23,2023-02,2023Q1,Thursday,-318
10360,1308,12,2/16/23,Sunglasses,Beauty,-3,12.59,-37.77,7.14,-16.35,Frequent,Referral,West,26-35,PayPal,Emma Brown,12/5/23,2023-02,2023Q1,Thursday,-292
3741,811,47,2/16/23,Trail Running Shoes,Clothing,2,11.57,23.14,11.52,0.1,Occasional,Search Engine,South,56+,Cash,Carol Davis,5/27/23,2023-02,2023Q1,Thursday,-100
5749,2335,2,2/16/23,Smart Watch,Electronics,1,18.34,18.34,14.07,4.27,Frequent,Social Media,East,18-25,Credit Card,,1/27/23,2023-02,2023Q1,Thursday,20
8846,327,8,2/16/23,Phone Case,Clothing,3,30.51,91.53,29.22,3.87,Budget Conscious,Social Media,Central,36-45,Credit Card,David Wilson,11/19/23,2023-02,2023Q1,Thursday,-276
